,episode_reward,nb_episode_steps,nb_steps
883,81.83657710450697,157,83720
884,88.20795928791952,151,83871
885,117.82601049080934,121,83992
886,146.89360175370166,92,84084
887,104.8680764548131,134,84218
888,181.07314250660693,58,84276
889,181.20461767384052,57,84333
890,158.20583221230123,80,84413
891,-198.16253885601282,9,84422
892,-196.04681575067707,10,84432
893,174.20060758850025,62,84494
894,170.8548464155761,68,84562
895,176.5184972487463,61,84623
896,-165.91734333384676,21,84644
897,155.62215935989548,83,84727
898,181.35552288183072,55,84782
899,166.66513780284367,72,84854
900,-198.53843575798928,12,84866
901,173.14196107705274,65,84931
902,170.84594968358078,68,84999
903,136.14320834313,103,85102
904,142.18644288392397,97,85199
905,162.07318692193996,74,85273
906,-168.81674119042972,23,85296
907,165.55964130174664,71,85367
908,178.10150554453145,60,85427
909,-196.52147105085345,10,85437
910,-166.84893834858337,22,85459
911,127.26404366412407,111,85570
912,161.1472631917754,78,85648
913,133.15363863301914,105,85753
914,181.63499806376058,55,85808
915,-199.958825022052,15,85823
916,-194.75055075233797,11,85834
917,-198.52161650964152,12,85846
918,100.87901059047095,137,85983
919,172.9143630381578,63,86046
920,143.9499543942017,94,86140
921,173.3045311244009,65,86205
922,166.48224964808054,72,86277
923,127.50904398425234,110,86387
924,168.2220086902335,70,86457
925,-197.0761480572679,13,86470
926,163.19456316288313,76,86546
927,179.49580808428271,58,86604
928,-198.16646141947345,9,86613
929,172.60119936471466,65,86678
930,148.78450908730474,90,86768
931,-143.35906564319833,50,86818
932,164.11638826557817,75,86893
933,163.50352855186262,75,86968
934,168.19809290651136,71,87039
935,154.81814481833578,83,87122
936,177.73617411074986,61,87183
937,175.86676117476446,63,87246
938,157.60529330597942,81,87327
939,116.87844515020623,121,87448
940,150.49358137950344,88,87536
941,164.9730416936633,74,87610
942,174.35513340602301,62,87672
943,173.79468518317086,65,87737
944,170.10577775275854,66,87803
945,-102.71291210405823,16,87819
946,-101.44726597052772,15,87834
947,164.12309024482897,74,87908
948,-100.94606174191036,15,87923
949,-194.46935393046383,11,87934
950,165.50836071312108,72,88006
951,-196.80918759096932,13,88019
952,158.41852824558543,79,88098
953,-198.72316710476815,13,88111
954,-128.71324006361596,39,88150
955,161.66500661221195,77,88227
956,180.06795364534116,56,88283
957,-196.85388888987765,11,88294
958,125.73448785020247,113,88407
959,-101.91059924983634,15,88422
960,135.42348307147893,102,88524
961,93.67744835105421,145,88669
962,-149.2777218688451,42,88711
963,158.55286827264126,80,88791
964,136.8244397083385,102,88893
965,71.76024945874099,167,89060
966,-165.15516747268242,55,89115
967,-157.31497275395162,47,89162
968,109.14349321693749,130,89292
969,-199.87044442145717,16,89308
970,-163.59913282951294,55,89363
971,-173.18396378142012,64,89427
972,158.88129826403417,79,89506
973,3.1133679760820456,236,89742
974,100.5048347400452,138,89880
975,-180.91462879914246,71,89951
976,145.18638777874713,93,90044
977,131.06473204715243,107,90151
978,74.43270230309959,164,90315
979,-154.23486803151584,46,90361
980,123.24580470730405,114,90475
981,163.68664703492874,74,90549
982,117.29175942725055,119,90668
983,100.46315231226369,138,90806
984,-173.54961499114032,64,90870
985,-156.11931302389902,48,90918
986,115.09966301161214,124,91042
987,-198.16323928943854,9,91051
988,103.30764522237348,135,91186
989,140.29064677765888,98,91284
990,-109.60707546537247,20,91304
991,58.98702288345599,179,91483
992,-191.10582982656803,15,91498
993,187.84677088685999,51,91549
994,-114.76727861421449,25,91574
995,-198.1594869816199,9,91583
996,187.58692248246655,49,91632
997,-199.44372941738658,14,91646
998,-101.90427911557623,15,91661
999,-196.0353165542972,10,91671
1000,-110.23600544146237,23,91694
1001,-111.19846825133854,24,91718
1002,-153.19470994119504,45,91763
1003,-106.57078174695184,17,91780
1004,-167.1970878899211,56,91836
1005,-159.37218773613745,50,91886
1006,149.00948586528696,90,91976
1007,-131.70520841476963,48,92024
1008,-104.53325862749405,19,92043
1009,-197.83783385781476,12,92055
1010,-101.61331619550936,17,92072
1011,-184.01367789195496,74,92146
1012,-111.2674778794187,106,92252
1013,-194.04625254560054,17,92269
1014,-103.01109161567442,14,92283
1015,129.82843972611678,109,92392
1016,94.11468163436345,145,92537
1017,-100.86254278311725,132,92669
1018,-163.16317858050985,67,92736
1019,-100.2683154665558,237,92973
1020,-180.08868890040918,69,93042
1021,130.85289059669324,107,93149
1022,-145.7728040987382,42,93191
1023,-168.29029982170226,61,93252
1024,-195.43602659365365,16,93268
1025,117.56074707594829,121,93389
1026,-157.02304775850317,50,93439
1027,101.79669478152285,137,93576
1028,63.04891155083942,176,93752
1029,-168.62848554258576,64,93816
1030,109.8241197738327,129,93945
1031,93.58071620987745,145,94090
1032,126.95383218162354,112,94202
1033,90.92563331081446,148,94350
1034,111.00440487926178,128,94478
1035,78.9948615112965,160,94638
1036,131.95754128789827,107,94745
1037,103.80565722166813,135,94880
1038,37.84356240224763,201,95081
1039,108.62163992112885,130,95211
1040,136.8728915990177,102,95313
1041,129.96788655640512,109,95422
1042,126.74151786765927,112,95534
1043,109.10574180004602,130,95664
1044,99.96639269683335,139,95803
1045,130.73442673729076,108,95911
1046,62.85596079227071,176,96087
1047,92.09737166882073,146,96233
1048,8.154161299764425,231,96464
1049,80.96892983916388,158,96622
1050,-101.39689305212174,18,96640
1051,-100.59552228100489,238,96878
1052,84.01141343825533,155,97033
1053,67.56466837377289,171,97204
1054,32.525624670703706,206,97410
1055,91.32739126041972,147,97557
1056,93.88477626982771,145,97702
1057,-100.46766374420565,138,97840
1058,104.69503148689611,134,97974
1059,115.65251946968584,123,98097
1060,106.35126567819961,132,98229
1061,111.03591955747447,128,98357
1062,-169.61145209489413,60,98417
1063,112.37846515149164,126,98543
1064,139.39881423661933,99,98642
1065,155.4075212113769,83,98725
1066,25.79496774369781,114,98839
1067,-199.86406024677075,16,98855
1068,-104.08078432846997,18,98873
1069,-191.94464723347048,12,98885
1070,80.97133291169236,158,99043
1071,-163.09864123395914,53,99096
1072,91.99286144231519,147,99243
1073,122.75388021446027,116,99359
1074,-104.35560371687268,20,99379
1075,45.40305712050317,193,99572
1076,162.98594986914833,75,99647
1077,-157.8374054771244,49,99696
1078,-150.6698591045655,41,99737
1079,-148.14407393143145,38,99775
1080,141.66015091768804,97,99872
1081,-144.3367968059708,38,99910
1082,-149.2490522188872,39,99949
1083,129.30349939552823,109,100058
1084,-101.74041554276693,13,100071
1085,-150.07253551084892,39,100110
1086,-171.08592348580171,61,100171
1087,-157.03821734178493,47,100218
1088,115.0204669704494,122,100340
1089,71.1276634883509,167,100507
1090,141.36753038907787,97,100604
1091,74.56118016162578,164,100768
1092,-147.35311687314396,45,100813
1093,127.96392918019227,111,100924
1094,91.49022678547696,147,101071
1095,-168.86645433907012,23,101094
1096,61.11295218142461,177,101271
1097,130.60291575043442,108,101379
1098,-155.2561158989598,46,101425
1099,-198.3928087434506,17,101442
1100,-160.90737203966665,51,101493
1101,54.90898553622273,184,101677
1102,111.71484816360105,127,101804
1103,-150.58611680932432,43,101847
1104,-155.86107776126715,48,101895
1105,95.18642465291148,144,102039
1106,-104.4040051489054,161,102200
1107,146.8024332240498,92,102292
1108,136.9006843434517,101,102393
1109,72.18559378933443,167,102560
1110,142.12177966936105,97,102657
1111,151.38853177849785,87,102744
1112,-150.22087748011703,42,102786
1113,-154.1477386827401,46,102832
1114,143.09508725875185,96,102928
1115,-146.84239838877863,39,102967
1116,-146.33349778510404,38,103005
1117,160.53510029962388,78,103083
1118,-160.51870869693545,51,103134
1119,-170.99875856019645,61,103195
1120,135.74647968000795,103,103298
1121,129.64683413126698,109,103407
1122,-151.7817508885129,42,103449
1123,-151.3040163652704,43,103492
1124,147.98336107854806,91,103583
1125,138.8314131930675,100,103683
1126,-114.74464983137267,106,103789
1127,126.15071655403383,113,103902
1128,92.28266428188113,146,104048
1129,123.70436323820817,115,104163
1130,138.90395693978837,100,104263
1131,-166.2346636821359,58,104321
1132,-160.14632256098224,52,104373
1133,-119.59621973010692,31,104404
1134,-100.50824566488134,204,104608
1135,-170.93116409423246,63,104671
1136,-162.8666227619092,55,104726
1137,-100.7169928978611,162,104888
1138,-101.67383693783607,15,104903
1139,-107.04356697360895,27,104930
1140,-179.96070428796872,71,105001
1141,-100.26469677071077,107,105228
1142,-174.7698715011669,67,105295
1143,-105.90768482048706,96,105391
1144,-100.3203528526943,203,105594
1145,-166.99723791976123,57,105651
1146,105.22204882097138,133,105784
1147,-181.03493258761446,73,105869
1148,-100.89180802236757,169,106038
1149,-149.97062266481595,42,106080
1150,-122.6791929994199,113,106193
1151,-166.46654193545788,58,106251
1152,127.63875639833084,111,106362
1153,75.5197275239699,163,106525
1154,68.63704319074982,170,106695
1155,102.66113083769814,136,106831
1156,-100.06261018730997,237,107068
1157,81.56735196367167,157,107225
1158,90.01984464192947,149,107374
1159,4.841597496870705,234,107608
1160,40.050091421188455,199,107807
1161,119.9382684222868,119,107926
1162,105.69854807976142,133,108059
1163,55.01257452237406,184,108243
1164,82.78852345675664,156,108399
1165,78.63327559178472,160,108702
1166,-105.18214767889528,21,108723
1167,77.73922697758326,161,108884
1168,65.05784606029883,174,109058
1169,88.9438012960245,150,109208
1170,-100.71386953324787,234,109442
1171,109.44720121512589,129,109571
1172,91.639168603534,147,109718
1173,43.92728158672028,195,109913
1174,94.20039563767477,145,110058
1175,100.37026063764374,138,110196
1176,118.08882940707707,121,110317
1177,88.31743791426786,150,110467
1178,-184.7564785494599,77,110544
1179,141.096044561735,98,110642
1180,99.76148930396451,138,110780
1181,-169.8987113801731,25,110805
1182,-198.06170098822543,16,110821
1183,-199.69209461302327,15,110836
1184,-198.63087878533966,17,110853
1185,-117.51772516851806,109,110962
1186,-104.41342072991449,17,110979
1187,19.08814403685507,118,111097
1188,156.8075833226361,81,111178
1189,53.436068744674806,185,111363
1190,145.06271243947884,94,111457
1191,141.61108145054718,97,111554
1192,148.08634414255175,91,111645
1193,102.04007731261605,137,111782
1194,119.61102652359455,119,111901
1195,146.58875753601708,92,111993
1196,-163.5698659832554,56,112049
1197,-196.6109195470745,13,112062
1198,131.96971339576325,107,112169
1199,-148.83890754673402,47,112216
1200,-100.65982530440274,16,112232
1201,-102.19042492562951,15,112247
1202,161.20355232028282,77,112324
1203,72.66140118841852,166,112490
1204,134.8634270137135,104,112594
1205,92.13431617325698,147,112741
1206,89.76676837459082,149,112890
1207,153.14012383972164,86,112976
1208,139.61090374996863,99,113075
1209,152.19673474901674,86,113161
1210,-145.8248547711721,37,113198
1211,-151.80006899153665,53,113251
1212,150.82499128169025,88,113339
1213,148.9925009170448,90,113429
1214,143.68729067083612,95,113524
1215,109.88117798867655,129,113653
1216,51.00975123687451,188,113841
1217,2.9310801369338577,236,114077
1218,58.12910791408667,180,114257
1219,125.33583064676401,113,114370
1220,116.84058191600774,121,114491
1221,72.92742036885542,166,114657
1222,121.88572928261806,117,114774
1223,37.44124915869839,201,114975
1224,-150.96121933676747,43,115018
1225,151.05803275504687,88,115106
1226,-110.62413091827196,27,115133
1227,163.1950583130617,75,115208
1228,-159.625674439136,49,115257
1229,-151.38558127578358,43,115300
1230,-100.6325485869273,92,115392
1231,-154.66957324249387,45,115437
1232,121.20306070751573,118,115555
1233,-196.16067397630064,17,115572
1234,-145.19083353846415,35,115607
1235,-158.10199291767236,49,115656
1236,-106.88481808780136,27,115683
1237,-183.26219244747753,72,115755
1238,-153.04152825134625,43,115798
1239,-187.6329635966839,79,115877
1240,-153.41740594576473,57,115934
1241,-181.38612333457488,71,116005
1242,-156.62180481066878,45,116050
1243,-157.2171360744818,49,116099
1244,-149.32759725974663,41,116140
1245,67.80145581264594,171,116311
1246,83.63241653411869,155,116466
1247,137.1450291688705,102,116568
1248,60.02610757651288,179,116747
1249,133.52337136672926,105,116852
1250,-113.40804845418671,32,116884
1251,90.12732490049919,149,117033
1252,133.0625244881619,106,117139
1253,65.55399793324827,173,117312
1254,128.0127032893196,111,117423
1255,92.94103585907833,146,117569
1256,-155.3795979863745,49,117618
1257,9.785785689487724,229,117847
1258,116.56065605121582,122,117969
1259,-101.50802023259673,18,117987
1260,104.66745842595451,134,118121
1261,133.65795838119521,105,118226
1262,148.01730628051007,91,118317
1263,94.85017129740703,144,118461
1264,123.07415162314939,116,118577
1265,-117.26440726585423,35,118612
1266,-196.57960598499022,13,118625
1267,-101.5644168849082,18,118643
1268,-100.42986428460088,16,118659
1269,126.9946447531074,112,118771
1270,-198.26259473492934,14,118785
1271,-196.58135708616624,13,118798
1272,49.49773522731368,189,118987
1273,124.6131193092186,114,119101
1274,-162.4896262216199,53,119154
1275,86.6605700145744,152,119306
1276,113.35548897886142,125,119431
1277,95.56299418523248,143,119574
1278,86.24589995223297,152,119726
1279,96.48522466900239,142,119868
1280,72.6516506650309,165,120033
1281,-114.90258408376658,33,120066
1282,58.73816481589685,180,120246
1283,55.05134820753782,184,120430
1284,89.19659442688263,149,120579
1285,-107.1064185639872,20,120599
1286,80.69903173582392,158,120757
1287,124.37251162544663,114,120871
1288,-100.47739918005053,137,121008
1289,29.525756195785732,209,121217
1290,159.6261444274381,79,121296
1291,160.87647647479818,78,121374
1292,147.08898319773812,92,121466
1293,135.33932021567236,103,121569
1294,25.9630253164692,114,121683
1295,145.1444543910849,94,121777
1296,-148.64137425802596,40,121817
1297,-151.0486149975643,43,121860
1298,-154.0491908209598,46,121906
1299,-153.44164704238696,45,121951
1300,136.7410668766362,102,122053
1301,-163.87761296364204,55,122108
1302,143.6781723056781,95,122203
1303,145.1113389828349,94,122297
1304,127.39705365451347,111,122408
1305,-162.34415997957487,53,122461
1306,-167.10474049450534,59,122520
1307,127.98375302089877,111,122631
1308,90.968322048522,148,122779
1309,-100.21405802348232,238,123017
1310,50.732005120545836,188,123205
1311,133.8153687363418,105,123310
1312,94.42157276649532,144,123454
1313,-101.40062348315254,15,123469
1314,73.77099680598906,165,123634
1315,76.69685914494146,162,123796
1316,-148.53481675038245,39,123835
1317,95.92319186079389,142,123977
1318,2.8185529834535714,236,124213
1319,133.42278470370766,104,124317
1320,77.14996588645704,162,124479
1321,85.14097646425738,153,124632
1322,97.62266240612554,141,124773
1323,-144.55192473132698,35,124808
1324,-153.12500175347492,43,124851
1325,-193.79822382875207,14,124865
1326,-104.76457469277102,19,124884
1327,137.76758352765196,101,124985
1328,-156.14009144121994,47,125032
1329,-164.77422535276398,57,125089
1330,-160.49672756563956,52,125141
1331,-181.57449362565495,74,125215
1332,-160.53528332334952,70,125285
1333,151.4472510462695,87,125372
1334,-100.70689454621163,238,125610
1335,128.6508625267088,107,125717
1336,108.79708377095913,130,125847
1337,149.4717981060433,87,125934
1338,-100.46374526142561,234,126168
1339,-173.9507761026012,74,126242
1340,116.83729978183123,122,126364
1341,107.39115871679783,131,126495
1342,85.66778336951185,153,126648
1343,127.12892199409849,111,126759
1344,155.79268767783563,82,126841
1345,-194.51967493921728,12,126853
1346,156.45566538885953,81,126934
1347,177.89241049942692,61,126995
1348,-144.953698843106,48,127043
1349,-153.14509575615173,46,127089
1350,184.59099081885097,54,127143
1351,172.6088239808325,65,127208
1352,-197.71118583161382,32,127240
1353,162.639149200934,75,127315
1354,160.716143085368,78,127393
1355,-160.29663979114338,50,127443
1356,-180.5726274049327,69,127512
1357,-161.21750317484862,71,127583
1358,-153.99751743688668,44,127627
1359,-193.8211815118703,9,127636
1360,36.55287414798437,202,127838
1361,-155.99621552782662,64,127902
1362,-102.41978261555505,18,127920
1363,-108.51619698687327,22,127942
1364,-165.54238310272717,60,128002
1365,-138.33119167264599,46,128048
1366,-199.7834421979665,18,128066
1367,-105.63605233333722,19,128085
1368,-103.18270846984655,19,128104
1369,-147.4343014432859,70,128174
1370,84.07155753121216,155,128329
1371,104.48242277716516,133,128462
1372,-155.74175266815647,45,128507
1373,110.00461908466164,129,128636
1374,122.01002613911804,117,128753
1375,98.67273641647212,140,128893
1376,96.5666043335418,142,129035
1377,95.09758364600428,144,129179
1378,29.857506509345043,209,129388
1379,69.90003265964573,169,129557
1380,117.42060825174522,121,129678
1381,-100.23402266975148,105,129783
1382,34.535260930983725,204,129987
1383,113.4183484731008,125,130112
1384,94.73127369305973,144,130256
1385,96.95415109775091,142,130398
1386,120.57292265570483,118,130516
1387,104.88041914415878,134,130650
1388,112.76087993802504,126,130776
1389,135.80232067936234,103,130879
1390,140.01719519287118,99,130978
1391,-198.16708428654601,9,130987
1392,125.79671139701068,113,131100
1393,128.79527695210973,110,131210
1394,107.77314486868497,131,131341
1395,118.63161292638169,120,131461
1396,116.09931041426435,123,131584
1397,125.54622336687532,113,131697
1398,118.68067489383768,120,131817
1399,-166.99935478685697,75,131892
1400,17.446217817122914,221,132113
1401,120.72215530822545,118,132231
1402,-107.94670864221891,18,132249
1403,135.66593269997088,103,132352
1404,115.02639176606928,124,132476
1405,-145.511464023176,58,132534
1406,-166.85908404963712,59,132593
1407,-137.1674894110192,49,132642
1408,-121.60957352412667,43,132685
1409,-139.22310441689984,55,132740
1410,-106.49427799041868,98,132838
1411,-198.86080925861359,90,132928
1412,138.49871565838848,100,133028
1413,91.86866429135563,147,133175
1414,129.7653721435828,109,133284
1415,137.3568278589483,101,133385
1416,-199.08068748895698,18,133403
1417,118.7418359919103,120,133523
1418,-196.60309168110882,13,133536
1419,-196.58477222677544,13,133549
1420,-197.74952779471596,15,133564
1421,146.17668559005594,92,133656
1422,-189.45135526330188,80,133736
1423,63.91828629222647,175,133911
1424,47.35467008232652,92,134003
1425,131.44406830749367,107,134110
1426,127.75466253291067,111,134221
1427,145.93653121033256,93,134314
1428,119.70888737607115,119,134433
1429,129.88571308497035,109,134542
1430,152.19918926698406,87,134629
1431,126.66496804879257,112,134741
1432,120.31722798464129,118,134859
1433,136.78571025485047,102,134961
1434,-144.62366575243038,36,134997
1435,-151.8850159523939,42,135039
1436,138.03363463792087,101,135140
1437,155.07009590442175,84,135224
1438,106.17272821991715,132,135356
1439,155.42767683914585,83,135439
1440,-149.43709096116785,42,135481
1441,119.8072810222826,119,135600
1442,-149.4672616505871,41,135641
1443,-178.33165371970796,85,135726
1444,-166.0497260346632,58,135784
1445,-164.9011765118587,56,135840
1446,135.02630215633536,104,135944
1447,110.76771366672868,128,136072
1448,103.99959214349042,134,136206
1449,-158.02761367490348,49,136255
1450,-149.71787382666952,42,136297
1451,124.0405241037807,114,136411
1452,-146.10916340431524,37,136448
1453,-163.10126418757397,53,136501
1454,-146.2739043547357,38,136539
1455,142.28988699287947,96,136635
1456,-161.41032477623605,54,136689
1457,-162.88040460480462,55,136744
1458,-148.63275202256912,39,136783
1459,-167.94891487381267,23,136806
1460,-147.09564955561228,39,136845
1461,-155.17938309833227,47,136892
1462,-144.88385567361917,37,136929
1463,50.828053275850856,188,137117
1464,120.70727391926523,118,137235
1465,-199.69792954876218,92,137327
1466,-148.80964546289306,39,137366
1467,140.69216692610036,98,137464
1468,123.23979312475092,115,137579
1469,66.03493640005686,173,137752
1470,-153.8722572039932,43,137795
1471,-156.68171984400806,48,137843
1472,-150.91475448999338,42,137885
1473,26.05376201174893,113,137998
1474,-160.0176224435851,51,138049
1475,-155.28821065004365,46,138095
1476,-152.95729139605749,45,138140
1477,-153.08073844682013,44,138184
1478,-168.67642844260533,61,138245
1479,-154.86736490056114,45,138290
1480,-149.23233120172546,40,138330
1481,-109.35223404156952,24,138354
1482,-188.766827375947,79,138433
1483,-167.0677570740278,59,138492
1484,-168.08706469216804,59,138551
1485,-177.82028555089846,73,138624
1486,-174.50448190716682,67,138691
1487,-142.52789824882126,59,138750
1488,97.2399558219152,141,138891
1489,-152.6366453486851,45,138936
1490,-165.05327254558082,56,138992
1491,-163.9787354468745,55,139047
1492,148.89009150376503,90,139137
1493,-101.84093713846596,12,139149
1494,-198.22899378907948,18,139167
1495,-154.03905440854598,44,139211
1496,143.39474836455042,95,139306
1497,150.1351758653513,89,139395
1498,-135.25771788388022,32,139427
1499,-144.99235443732297,39,139466
1500,-150.1331679937051,42,139508
1501,-161.25560844281534,51,139559
1502,-160.1753758913408,54,139613
1503,159.267212214603,79,139692
1504,-173.8287622951467,66,139758
1505,-138.1828553315737,36,139794
1506,-136.436849683719,35,139829
1507,-170.0706786661296,67,139896
1508,-195.14278176435892,16,139912
1509,-157.96856114542373,50,139962
1510,-151.59867451635608,44,140006
1511,-147.83225261083933,44,140050
1512,-198.81633280614193,21,140071
1513,-124.93585768380508,40,140111
1514,131.67459403175326,107,140218
1515,-197.337989891632,11,140229
1516,149.66651238402363,89,140318
1517,109.23380475750857,128,140446
1518,41.49315565810926,98,140544
1519,-108.1716652869741,20,140564
1520,128.8506055425118,110,140674
1521,113.13934944661517,126,140800
1522,35.99549068805915,203,141003
1523,-100.95553785217557,155,141158
1524,98.93005048037695,140,141298
1525,63.98297627579622,175,141473
1526,43.000108867450535,196,141669
1527,100.93260845483394,138,141807
1528,75.02101974993315,164,141971
1529,-102.82519785643265,15,141986
1530,124.8232328651703,114,142100
1531,-108.25336715842168,24,142124
1532,-100.09105911868494,18,142142
1533,107.95543547180978,131,142273
1534,129.9368502981338,109,142382
1535,-198.17555528993202,11,142393
1536,73.43441471194942,165,142558
1537,94.90081844674076,144,142702
1538,57.919766122221816,181,142883
1539,97.74159660635462,141,143024
1540,136.71273569284492,102,143126
1541,-111.9059414041661,24,143150
1542,144.78909426700764,94,143244
1543,129.050463182385,110,143354
1544,148.31966076799083,90,143444
1545,94.00128945548549,145,143589
1546,130.6490442113479,108,143697
1547,84.85934245145825,154,143851
1548,133.2651341908596,105,143956
1549,117.76177540588805,121,144077
1550,102.90849156715907,136,144213
1551,-101.45164225466131,18,144231
1552,63.62073452229836,175,144406
1553,-103.17289691495297,21,144427
1554,-100.49800791444943,190,144617
1555,136.77337732612153,102,144719
1556,47.728214568020306,191,144910
1557,-100.23985039137538,238,145148
1558,-100.18019477130112,126,145274
1559,-161.34953515010145,74,145348
1560,-101.1401099711876,14,145362
1561,110.74633695139951,128,145490
1562,-100.36578259604187,227,145717
1563,-100.00628821896183,216,145933
1564,-100.14510798757372,238,146171
1565,-176.37368477282484,83,146254
1566,123.71219478265117,115,146369
1567,101.06778429260682,138,146507
1568,55.285693663351914,183,146690
1569,89.97652773311229,149,146839
1570,33.97167371157542,205,147044
1571,37.66320007930571,201,147245
1572,86.07218951983116,153,147398
1573,-157.75017240722613,48,147446
1574,131.66682076351023,107,147553
1575,117.90035614065327,119,147672
1576,133.59364176804363,105,147777
1577,86.69563162875959,152,147929
1578,129.0554598129127,110,148039
1579,124.95517997395362,114,148153
1580,133.9909516306426,105,148258
1581,141.91206406532817,97,148355
1582,-154.2002202364225,44,148399
1583,123.82184729764433,115,148514
1584,142.87863800996632,96,148610
1585,-196.38077018871127,14,148624
1586,165.97645323539035,73,148697
1587,189.73799033803266,49,148746
1588,130.9534010321315,107,148853
1589,-102.50017315456472,19,148872
1590,-100.78814695308903,224,149096
1591,40.769309998812204,98,149194
1592,-111.21501957346095,24,149218
1593,-196.56768498420212,13,149231
1594,69.11610187706712,169,149400
1595,-152.15871759473538,43,149443
1596,-196.57784756084698,13,149456
1597,-196.6152590194249,15,149471
1598,-196.6007364405362,13,149484
1599,-196.3188496437349,13,149497
1600,-196.60202910796232,13,149510
1601,-196.61648549733889,13,149523
1602,-196.60190714861056,13,149536
1603,-196.58147501413038,13,149549
1604,-150.80815747810237,47,149596
1605,99.17881511234262,140,149736
1606,148.93962948829312,90,149826
1607,146.4198663231072,92,149918
1608,52.64791646726003,186,150104
1609,85.99192949354314,153,150257
1610,138.71766488523758,100,150357
1611,144.4227297345964,94,150451
1612,-161.51444662156436,50,150501
1613,97.73049948163579,141,150642
1614,-195.4798590938853,12,150654
1615,67.6594498110988,171,150825
1616,92.63931003825937,146,150971
1617,112.66423580939242,126,151097
1618,-160.43800554680263,69,151166
1619,112.67333875007625,126,151292
1620,3.3464818797066584,235,151527
1621,87.99619880338025,151,151678
1622,133.74341723866118,105,151783
1623,114.71145216676649,124,151907
1624,-179.39544695133762,75,151982
1625,91.15428512253138,147,152129
1626,136.1466263758718,102,152231
1627,79.17336934581138,159,152390
1628,-154.6145433405388,47,152437
1629,-166.40488756199963,55,152492
1630,89.34197051365534,149,152641
1631,-100.34806347765783,106,152747
1632,8.696904325893229,230,152977
1633,95.8520933348839,143,153120
1634,-100.97065375064788,238,153358
1635,-177.52274184650366,70,153428
1636,100.17535679528726,138,153566
1637,111.97286755891771,127,153693
1638,113.60735393895882,125,153818
1639,104.87049508612755,133,153951
1640,128.70650140958688,109,154060
1641,135.70374444521582,102,154162
1642,129.48513938168043,109,154271
1643,-106.21954630906654,20,154291
1644,-152.88935277949565,56,154347
1645,-197.85967148387462,12,154359
1646,107.7786756090591,131,154490
1647,147.40311181220315,91,154581
1648,97.676387517437,141,154722
1649,-106.05334465728953,18,154740
1650,81.5904156779035,156,154896
1651,89.8130279932893,149,155045
1652,129.89220759220123,108,155153
1653,-100.7297272832718,14,155167
1654,-196.85823332173788,11,155178
1655,140.9449761509535,98,155276
1656,-198.09931941158283,15,155291
1657,-101.0578188596331,14,155305
1658,-198.72693293084035,13,155318
1659,-197.74119671746377,12,155330
1660,-197.7425800175714,12,155342
1661,75.06553148267037,164,155506
1662,1.1991007675853922,237,155743
1663,-198.7038212824883,16,155759
1664,130.95157161194413,108,155867
1665,118.89342312578682,119,155986
1666,-199.54681099467004,15,156001
1667,-153.98294333983202,45,156046
1668,119.17302227692049,119,156165
1669,105.09698126711233,131,156296
1670,93.68494506342279,145,156441
1671,175.17062862651807,64,156505
1672,184.87117296350112,54,156559
1673,178.3410469517111,59,156618
1674,152.9466718139102,83,156701
1675,125.61279747258192,113,156814
1676,-167.79412692101806,58,156872
1677,0.8331609744974742,139,157011
1678,-100.83646356967148,236,157247
1679,102.95910845283481,134,157381
1680,-101.05165849068226,11,157392
1681,-194.7698589865982,11,157403
1682,57.492798844738005,181,157584
1683,-151.01659792923317,40,157624
1684,106.82373998709438,132,157756
1685,-155.09663666537804,48,157804
1686,134.3989356774713,104,157908
1687,-110.93091502659087,24,157932
1688,-179.09631862959031,30,157962
1689,-155.81851240796888,47,158009
1690,141.908576413572,97,158106
1691,130.78744286645556,108,158214
1692,-100.0650161848201,233,158447
1693,-159.457109248191,70,158517
1694,8.079060700994148,132,158649
1695,-141.46001576085564,38,158687
1696,-155.96154122144975,46,158733
1697,-164.7777743074077,59,158792
1698,162.07347202167665,77,158869
1699,-199.1488814824461,17,158886
1700,-153.38932140314682,69,158955
1701,-148.90731060551926,59,159014
1702,90.82412945582625,148,159162
1703,104.80303751028272,133,159295
1704,135.52667585192876,103,159398
1705,113.47117171659629,125,159523
1706,-172.87615100703857,64,159587
1707,112.57517474285748,126,159713
1708,143.72400839643205,95,159808
1709,185.42096483651028,53,159861
1710,-160.03441086445721,65,159926
1711,109.63757377783499,129,160055
1712,138.75815399286444,100,160155
1713,-102.1663934601076,19,160174
1714,140.66148435729517,98,160272
1715,-144.77207212965385,51,160323
1716,144.50643224024822,94,160417
1717,78.15337831963447,161,160578
1718,172.3363290236175,66,160644
1719,164.1197272372208,75,160719
1720,-162.312748547649,54,160773
1721,143.5852026528538,95,160868
1722,146.42451119972338,90,160958
1723,183.75976980680142,55,161013
1724,178.78330623491715,59,161072
1725,179.81344323349947,59,161131
1726,120.75267899398045,118,161249
1727,-170.06372924043052,59,161308
1728,124.97151281194192,114,161422
1729,164.22104504904752,74,161496
1730,138.99201896449568,100,161596
1731,156.00930146932345,83,161679
1732,105.47491730140575,130,161809
1733,144.10059400678057,95,161904
1734,137.10264437179234,102,162006
1735,-198.39399772946922,12,162018
1736,146.49653316545692,92,162110
1737,-146.48978889383224,39,162149
1738,-199.41300660414657,15,162164
1739,145.49442493680323,93,162257
1740,130.13430456243066,109,162366
